Item_Number,Temperature_A,Temperature_B,Temperature_C,Temperature_D,Time_in_Days,Humidity_A,Humidity_B,Humidity_C,Humidity_D,Medicine
8407,99,24,96,78,34,53,44,57,29,B
8408,18,71,24,52,67,67,64,56,30,B
8409,83,32,43,34,52,58,68,64,69,B
8410,67,5,53,10,32,32,46,62,57,A
8411,3,58,73,86,63,50,41,25,61,B
8412,61,91,29,84,53,33,47,55,29,B
8413,68,73,95,90,68,45,21,69,55,A
8414,95,49,52,48,80,47,48,48,25,A
8415,94,5,83,79,85,38,43,33,48,A
8416,19,87,81,7,63,59,21,63,49,A
8417,45,50,8,83,74,31,59,25,66,A
8418,57,13,40,90,40,30,52,31,33,B
8419,29,54,27,68,70,49,59,42,64,B
8420,58,40,81,98,51,56,41,31,46,A
8421,50,95,30,21,44,54,64,33,25,A
8422,68,89,61,4,87,44,61,56,36,B
8423,81,25,49,3,84,23,68,69,58,A
8424,66,82,6,4,41,21,31,41,21,A
8425,78,14,26,37,33,32,67,67,49,A
8426,30,53,44,68,72,49,62,21,54,B
8427,18,18,90,36,79,62,20,38,60,B
8428,23,90,86,94,43,21,40,30,34,B
8429,68,60,68,75,60,22,41,47,61,B
8430,21,3,63,3,77,34,43,28,44,B
8431,61,90,43,62,83,62,44,29,38,B
8432,27,40,46,43,50,26,49,59,64,A
8433,56,39,64,88,46,36,23,57,55,A
8434,38,83,28,21,30,21,24,56,68,A
8435,72,54,84,72,66,20,42,33,53,B
8436,51,66,98,85,50,44,63,44,57,A
8437,28,6,42,22,88,47,63,26,67,A
8438,67,58,93,65,56,48,57,66,41,B
8439,51,56,10,99,46,44,37,65,46,A
8440,23,27,28,22,42,68,27,67,55,A
8441,41,40,14,93,43,55,45,47,49,B
8442,47,15,12,73,32,55,52,50,45,B
8443,94,33,80,38,87,56,45,30,20,B
8444,52,23,53,94,48,66,24,23,56,A
8445,57,89,84,3,41,43,44,22,25,B
8446,17,34,30,20,67,68,54,54,32,A
8447,94,68,24,69,44,56,37,31,41,B
8448,67,19,52,74,83,47,37,42,31,A
8449,7,38,85,97,54,23,47,52,29,B
8450,96,12,60,27,30,40,53,68,67,A
8451,82,25,4,30,78,49,32,66,65,B
8452,62,2,89,73,59,27,55,45,48,B
8453,35,28,17,69,65,38,31,37,43,B
8454,29,11,98,6,44,22,68,37,29,B
8455,36,88,42,94,68,42,40,50,52,A
8456,36,47,82,76,54,64,49,56,47,A
8457,42,50,44,54,52,54,32,37,31,B
8458,91,90,90,13,50,41,23,28,49,A
8459,28,35,86,68,48,49,68,36,50,A
8460,23,30,82,84,81,33,60,55,42,A
8461,54,12,35,77,74,32,37,62,46,B
8462,1,22,84,48,64,45,31,60,51,A
8463,79,40,97,72,57,21,68,62,63,A
8464,7,97,83,88,87,21,67,67,53,B
8465,77,49,60,3,48,65,23,68,69,A
8466,91,66,92,77,44,49,50,62,52,A
8467,56,13,34,99,30,59,58,30,65,B
8468,23,33,27,9,72,50,24,62,44,A
8469,20,85,3,53,75,58,65,48,37,B
8470,47,96,87,34,41,29,44,68,20,A
8471,51,53,55,95,80,61,42,44,25,B
8472,55,32,62,16,66,42,25,66,55,A
8473,26,15,20,40,68,43,24,69,23,B
8474,43,19,83,93,72,31,29,25,63,B
8475,94,36,75,39,46,48,25,23,65,B
8476,56,33,44,38,57,41,35,25,50,B
8477,49,28,5,13,32,64,28,25,43,B
8478,48,58,49,0,50,66,30,62,20,B
8479,55,12,29,93,59,39,26,68,69,B
8480,75,93,13,28,74,35,36,52,52,B
8481,24,8,94,10,66,43,67,49,23,B
8482,81,98,62,55,69,47,48,49,69,A
8483,7,93,65,59,72,31,57,56,44,A
8484,2,42,20,1,31,33,23,55,68,B
8485,54,34,91,10,44,45,29,38,46,A
8486,85,30,87,6,73,56,40,33,38,B
8487,36,10,56,30,41,62,40,41,49,A
8488,95,15,17,44,77,69,45,64,41,A
8489,14,93,62,52,59,49,29,47,32,A
8490,24,5,55,90,48,37,66,47,61,A
8491,73,73,90,98,44,21,29,50,55,B
8492,45,46,85,20,52,52,41,25,25,A
8493,38,49,80,59,61,66,29,36,68,A
8494,50,13,62,70,63,37,30,63,58,A
8495,32,4,97,35,42,47,26,37,57,A
8496,72,32,15,78,72,58,44,38,27,B
8497,33,11,29,81,32,41,35,36,33,B
8498,26,71,38,91,49,26,51,59,50,B
8499,67,9,50,39,32,47,46,40,59,A
8500,79,96,78,77,87,60,30,68,52,B
8501,20,68,46,24,62,54,40,22,34,A
8502,59,55,49,29,53,31,36,46,58,B
8503,18,67,17,53,57,45,31,40,33,A
8504,56,72,47,42,65,54,39,34,49,B
8505,21,49,78,34,48,66,50,55,35,A
8506,34,84,60,82,41,38,51,56,65,A
8507,19,74,0,14,46,48,46,30,36,B
8508,33,50,66,55,79,31,53,52,21,B
8509,24,38,79,25,76,53,51,42,59,A
8510,98,34,10,28,70,38,44,44,38,A
8511,41,68,1,9,49,32,37,35,69,B
8512,82,14,4,17,46,53,20,46,48,A
8513,0,87,40,47,68,68,58,35,50,B
8514,25,8,42,44,88,36,67,21,24,A
8515,0,13,39,46,80,59,57,38,51,A
8516,50,94,1,72,55,54,47,37,52,B
8517,93,49,28,22,68,28,54,43,51,B
8518,60,56,88,94,51,36,33,53,60,A
8519,19,92,74,68,82,26,60,54,39,B
8520,59,53,45,99,45,20,45,66,20,B
8521,74,68,11,85,54,24,36,22,53,A
8522,11,4,61,93,71,66,23,28,67,B
8523,11,30,68,36,30,65,38,34,30,A
8524,41,1,58,34,45,38,22,25,43,A
8525,76,16,18,93,32,29,46,28,25,B
8526,1,38,50,84,82,46,68,46,44,A
8527,98,84,42,53,75,51,35,45,57,A
8528,51,13,81,30,72,20,40,67,54,A
8529,51,12,15,81,32,35,64,34,28,B
8530,77,22,97,98,57,57,39,53,23,A
8531,96,93,94,24,32,30,22,36,48,A
8532,90,39,50,76,37,53,61,58,68,A
8533,62,24,17,5,44,66,40,25,67,B
8534,73,14,45,24,66,23,49,22,51,A
8535,80,79,72,86,63,51,21,61,37,B
8536,28,57,34,85,53,34,39,55,68,B
8537,93,37,12,97,65,65,21,25,64,B
8538,4,29,29,88,76,21,23,59,54,B
8539,35,0,33,89,53,29,52,49,53,A
8540,15,74,5,87,58,33,38,42,46,A
8541,15,8,45,77,52,55,31,34,55,B
8542,30,59,4,15,39,47,21,22,30,B
8543,28,98,14,70,59,46,51,61,46,A
8544,72,80,27,70,71,21,32,54,58,A
8545,82,45,97,99,59,63,58,35,32,B
8546,54,83,53,68,76,28,42,51,44,A
8547,78,88,36,26,81,47,63,60,60,B
8548,3,33,3,27,31,58,20,24,60,B
8549,73,38,63,20,87,41,55,69,60,A
8550,27,21,11,58,80,24,48,27,55,B
8551,49,27,2,68,74,47,49,52,54,B
8552,83,65,27,77,58,30,36,26,35,B
8553,13,15,58,13,32,40,31,20,37,B
8554,21,19,34,2,81,66,53,53,49,B
8555,2,48,62,58,63,38,30,58,31,A
8556,93,80,79,22,88,56,57,43,58,A
8557,92,85,13,78,41,27,45,63,55,B
8558,88,88,4,63,88,31,30,64,35,A
8559,33,45,88,2,48,66,44,63,67,B
8560,14,28,63,41,72,54,63,36,35,B
8561,15,7,39,13,72,58,24,68,66,A
8562,98,32,69,49,47,56,60,63,30,A
8563,41,59,82,39,46,29,55,53,26,B
8564,92,88,26,83,54,47,54,68,32,A
8565,47,32,82,58,32,63,33,34,56,B
8566,49,46,7,6,83,50,54,26,28,A
8567,17,50,76,48,88,20,33,39,54,B
8568,34,34,38,1,33,69,45,33,45,A
8569,22,20,3,70,40,24,27,48,62,B
8570,23,20,5,43,41,65,59,52,48,A
8571,40,55,13,26,72,26,64,32,24,B
8572,16,44,39,50,85,24,24,34,48,B
8573,51,28,21,39,53,31,22,45,66,A
8574,42,26,21,55,73,34,26,26,57,A
8575,14,76,88,0,55,48,34,66,48,B
8576,95,47,5,20,67,42,26,26,26,A
8577,85,78,5,5,38,66,32,44,67,A
8578,0,30,59,70,77,26,62,40,56,B
8579,12,69,89,27,32,33,53,28,38,B
8580,79,40,73,30,77,56,62,41,47,B
8581,82,47,43,41,81,60,33,29,29,A
8582,36,92,92,79,46,29,20,55,33,B
8583,24,93,27,28,40,30,35,21,61,B
8584,7,91,58,36,82,43,40,39,47,B
8585,84,71,37,73,72,51,63,30,36,A
8586,18,20,88,15,31,45,55,44,57,A
8587,90,4,29,45,68,67,36,38,53,A
8588,16,48,96,33,61,31,22,20,54,B
8589,34,38,34,60,70,35,33,25,30,B
8590,2,99,12,33,37,65,23,50,49,A
8591,87,92,23,44,65,22,21,22,37,A
8592,8,51,74,29,80,57,56,25,64,B
8593,15,13,20,50,34,58,53,51,42,A
8594,29,98,86,88,87,46,57,24,34,A
8595,83,9,70,53,57,54,44,65,31,B
8596,53,43,98,48,49,53,60,69,56,A
8597,12,53,76,96,84,52,52,59,44,B
8598,4,42,4,8,70,37,44,20,37,A
8599,65,18,15,62,47,66,32,26,22,B
8600,84,66,98,45,82,26,26,62,37,B
8601,19,10,16,6,86,57,37,40,69,B
8602,44,55,35,54,52,35,31,37,55,A
8603,77,36,92,8,76,51,42,63,34,B
8604,1,85,87,75,50,47,48,65,67,A
8605,73,1,62,0,43,61,39,48,21,A
8606,45,51,48,54,84,53,25,55,34,B
8607,5,38,95,65,35,23,58,56,55,B
8608,19,8,19,17,73,48,20,53,53,B
8609,12,68,61,44,89,58,65,65,31,B
8610,6,12,13,39,87,56,36,30,69,A
8611,26,92,56,10,79,59,58,27,39,A
8612,91,24,68,39,47,36,65,23,55,B
8613,12,65,44,46,71,22,35,62,64,B
8614,99,48,55,68,56,49,41,44,42,B
8615,35,40,73,91,65,28,22,33,35,A
8616,52,28,23,67,85,38,61,26,51,A
8617,61,48,24,68,85,52,36,64,36,A
8618,71,31,59,2,69,44,38,61,56,B
8619,77,2,99,8,65,27,28,26,64,B
8620,51,96,54,88,42,49,53,34,48,B
8621,57,20,88,67,32,34,61,59,30,B
8622,7,83,27,33,42,50,50,46,61,B
8623,7,99,94,7,48,50,48,25,69,B
8624,41,37,4,3,66,33,60,30,65,B
8625,18,34,48,12,65,52,53,44,39,B
8626,47,5,36,80,51,59,30,42,49,A
8627,42,97,94,83,36,54,31,55,44,A
8628,55,71,80,75,65,54,36,28,65,B
8629,59,57,91,72,51,52,32,39,57,B
8630,83,64,98,36,69,56,20,26,64,B
8631,80,95,36,22,37,64,59,34,43,B
8632,9,69,67,33,58,68,33,21,69,B
8633,90,41,56,42,39,48,27,34,55,B
8634,35,82,96,28,53,27,33,48,46,A
8635,36,10,84,40,49,52,22,64,21,A
8636,7,16,69,93,75,28,44,36,25,A
8637,87,27,93,58,40,31,47,67,62,B
8638,5,93,27,35,68,22,59,20,67,B
8639,84,87,59,77,43,57,28,20,62,B
8640,44,48,82,14,40,56,62,27,48,B
8641,95,62,87,76,75,27,54,30,42,A
8642,85,8,22,62,46,40,58,63,44,B
8643,86,0,87,12,43,34,25,58,40,B
8644,28,91,99,58,48,66,25,27,55,B
8645,60,33,69,40,40,53,36,44,59,B
8646,9,93,26,44,65,29,25,67,23,B
8647,25,96,57,14,59,45,62,54,45,B
8648,44,85,23,85,83,41,46,58,60,B
8649,56,4,88,50,53,46,54,61,51,A
8650,73,13,27,66,42,51,65,49,55,B
8651,50,86,60,99,55,27,56,54,65,A
8652,31,55,88,3,54,20,38,53,29,B
8653,29,60,25,61,41,49,33,47,52,A
8654,35,26,7,78,89,25,55,47,49,B
8655,57,51,97,57,40,62,26,31,39,B
8656,99,99,27,99,63,67,34,59,63,B
8657,97,33,62,85,56,20,35,60,44,A
8658,83,66,89,81,47,59,38,41,26,B
8659,42,70,39,9,81,52,28,62,26,A
8660,18,80,95,35,45,20,20,47,47,A
8661,64,73,46,28,85,30,22,66,44,B
8662,10,10,97,77,42,39,41,35,39,B
8663,56,20,24,53,59,41,42,55,69,B
8664,63,46,49,69,76,47,25,49,50,A
8665,28,86,88,88,85,55,64,44,64,B
8666,66,41,96,56,59,23,35,41,55,B
8667,1,66,73,21,31,55,48,67,23,A
8668,62,93,17,28,58,36,31,24,57,A
8669,87,82,53,62,33,30,29,53,40,B
8670,30,34,17,67,58,53,36,36,21,B
8671,33,53,78,76,43,23,37,39,54,B
8672,19,11,36,18,73,59,39,22,32,A
8673,60,50,16,10,50,35,26,65,29,B
8674,39,98,66,11,40,59,22,61,65,B
8675,6,85,32,97,40,29,27,57,68,B
8676,52,54,1,4,79,21,47,66,23,B
8677,20,37,8,51,79,36,45,62,60,B
8678,34,81,41,87,69,58,59,53,29,A
8679,29,12,83,20,78,40,40,26,33,A
8680,16,75,32,28,65,40,23,69,61,A
8681,27,59,79,44,56,49,57,39,49,B
8682,17,13,77,29,46,25,69,30,26,A
8683,46,36,67,28,58,50,63,36,40,B
8684,29,89,94,51,69,68,27,56,65,A
8685,28,58,45,66,37,64,53,39,39,A
8686,50,57,22,22,81,50,31,21,57,A
8687,45,16,39,20,44,36,66,51,37,A
8688,76,15,29,68,54,33,65,21,66,B
8689,30,91,24,93,75,32,28,46,31,A
8690,57,82,56,68,30,57,35,31,31,B
8691,61,73,43,75,69,45,65,31,44,B
8692,0,24,86,67,40,21,27,59,20,B
8693,84,48,79,48,38,36,69,49,48,A
8694,18,29,57,3,65,60,44,26,41,B
8695,81,20,34,27,73,63,62,51,45,A
8696,14,37,50,50,70,40,68,37,31,A
8697,57,48,38,28,68,61,38,38,24,B
8698,62,45,77,35,76,45,49,67,41,A
8699,21,90,74,60,88,42,65,69,41,A
8700,61,73,38,60,43,59,64,21,22,A
8701,84,97,79,29,40,46,51,26,24,B
8702,89,32,93,99,39,56,31,68,64,A
8703,49,99,58,0,47,69,35,37,28,A
8704,20,56,65,46,70,60,58,56,35,B
8705,22,57,65,85,41,34,37,49,38,B
8706,38,46,91,20,66,65,61,28,40,B
8707,67,81,86,47,85,49,58,57,28,B
8708,90,80,61,65,86,47,67,46,34,A
8709,34,52,98,8,52,43,43,33,63,A
8710,92,96,59,52,54,37,55,29,29,B
8711,97,40,65,32,34,61,30,44,45,B
8712,71,52,54,65,55,45,62,49,68,A
8713,36,82,0,25,37,35,37,22,59,A
8714,26,19,10,4,64,36,38,45,41,A
8715,9,15,95,33,88,32,67,31,41,B
8716,8,5,73,29,88,65,22,62,60,A
8717,38,0,61,9,36,21,20,27,64,A
8718,74,28,47,69,77,28,69,29,43,A
8719,51,76,3,42,34,62,21,33,62,B
8720,82,22,33,11,39,26,56,45,35,A
8721,79,5,62,85,30,54,22,47,57,A
8722,98,45,94,69,60,62,37,67,42,B
8723,95,27,24,98,66,21,59,30,27,B
8724,6,86,41,50,37,24,53,28,30,B
8725,9,60,57,53,42,43,22,41,30,B
8726,14,25,67,81,74,45,64,51,26,B
8727,38,71,52,77,68,64,59,30,67,A
8728,48,11,86,42,34,24,27,37,54,A
8729,6,34,45,37,35,39,24,69,67,B
8730,59,16,52,34,65,31,30,26,64,B
8731,67,98,16,16,38,23,41,37,55,B
8732,42,55,52,73,58,42,53,28,64,A
8733,59,54,57,86,74,40,46,45,38,B
8734,98,74,32,19,32,63,20,34,66,A
8735,40,18,31,51,40,30,25,28,44,B
8736,39,49,45,52,48,46,33,45,37,A
8737,20,28,28,69,51,52,29,31,56,B
8738,18,83,70,73,83,45,31,47,41,A
8739,39,27,41,95,35,53,62,60,64,B
8740,61,74,68,67,50,53,65,67,38,B
8741,51,79,6,12,87,64,50,56,51,A
8742,87,99,29,91,79,38,60,58,54,A
8743,14,87,85,55,84,50,29,24,63,A
8744,34,52,12,13,68,60,50,55,43,A
8745,49,99,71,50,88,67,48,49,62,B
8746,20,73,39,21,60,67,51,22,55,B
8747,23,96,34,41,49,61,31,35,51,B
8748,38,3,87,27,75,33,35,57,30,A
8749,76,36,76,57,87,41,57,35,43,B
8750,38,59,2,46,81,23,21,64,28,A
8751,36,4,34,78,30,65,22,59,39,A
8752,46,40,2,68,80,26,69,38,63,A
8753,60,63,80,86,43,68,34,25,25,A
8754,95,89,69,32,41,34,50,64,43,B
8755,85,40,39,53,63,50,63,67,60,B
8756,55,29,48,83,72,46,22,35,63,B
8757,10,16,24,27,40,67,24,65,33,A
8758,40,29,2,64,53,25,36,34,48,B
8759,19,67,77,85,61,43,26,61,45,B
8760,20,25,81,97,41,47,56,23,27,B
8761,11,93,58,28,49,66,62,44,40,A
8762,36,68,44,19,32,24,57,65,27,A
8763,89,45,92,94,31,45,39,52,68,B
8764,46,57,72,60,53,57,68,20,44,A
8765,49,67,62,6,65,28,43,35,55,A
8766,51,12,54,63,85,48,45,66,33,B
8767,40,62,60,69,49,27,50,27,63,A
8768,43,57,99,52,53,58,24,36,44,A
8769,22,10,50,42,71,57,55,68,55,B
8770,54,17,37,23,45,49,67,23,51,B
8771,87,35,43,34,87,35,35,67,65,A
8772,64,49,82,13,62,62,37,28,23,B
8773,48,72,80,19,59,28,42,62,26,B
8774,88,0,89,1,76,66,46,43,46,B
8775,51,66,67,77,49,50,29,31,38,B
8776,44,89,6,3,44,63,48,30,27,A
8777,79,99,31,97,54,48,49,24,20,B
8778,79,2,57,72,87,38,51,54,42,A
8779,26,18,5,88,62,49,60,52,20,B
8780,31,28,19,94,35,29,43,37,36,B
8781,43,92,71,79,84,47,61,36,64,A
8782,63,38,48,29,81,27,52,46,20,A
8783,23,33,20,37,46,32,29,27,56,A
8784,5,75,72,38,30,25,20,32,47,A
8785,13,18,33,49,77,56,23,40,20,A
8786,47,38,84,71,51,63,39,62,54,B
8787,6,30,77,95,69,54,33,66,38,B
8788,30,21,50,90,64,21,46,24,31,B
8789,58,44,88,54,64,49,27,55,20,A
8790,67,91,13,63,53,39,64,43,68,B
8791,27,59,27,29,59,20,58,37,35,B
8792,26,73,56,5,72,25,50,58,41,A
8793,69,44,91,75,62,42,39,62,53,A
8794,38,59,70,64,46,39,52,44,30,A
8795,33,91,64,84,74,61,50,49,25,A
8796,57,85,40,45,76,40,44,34,56,A
8797,16,18,69,67,51,46,32,41,52,A
8798,3,68,39,92,62,23,42,37,49,B
8799,6,42,62,75,57,56,48,56,23,B
8800,40,69,24,50,45,24,64,62,67,B
8801,10,66,35,63,72,55,32,56,55,A
8802,70,88,4,49,71,60,26,66,28,A
8803,5,59,65,62,76,38,24,69,63,B
8804,37,45,96,54,79,49,55,26,52,B
8805,15,77,57,27,68,26,36,20,26,B
8806,5,53,75,19,61,33,50,64,63,B
8807,66,99,47,91,79,25,39,30,37,A
8808,28,9,82,77,30,52,28,54,24,B
8809,66,47,89,59,75,21,52,43,55,B
8810,41,49,92,5,39,61,37,34,64,B
8811,32,23,63,24,41,48,53,32,29,B
8812,66,75,58,8,36,69,50,65,57,B
8813,14,6,96,36,89,66,58,30,63,A
8814,3,72,90,5,77,42,20,20,23,B
8815,87,14,9,76,81,63,59,31,46,A
8816,63,67,63,84,79,28,65,25,25,A
8817,43,32,16,60,46,48,55,24,31,B
8818,14,66,57,10,80,65,45,34,54,B
8819,89,4,16,53,32,66,61,31,24,B
8820,41,9,74,20,49,51,38,51,38,B
8821,41,44,39,17,47,54,42,30,31,B
8822,44,92,92,98,65,27,47,30,35,A
8823,58,8,36,88,32,52,36,60,67,A
8824,87,69,94,12,42,47,67,56,45,A
8825,79,18,65,51,44,24,23,54,29,A
8826,5,41,82,77,81,29,67,29,26,B
8827,13,51,95,62,85,21,50,43,47,B
8828,47,67,44,22,36,34,62,67,60,A
8829,50,19,64,96,40,38,39,51,53,B
8830,69,86,31,69,30,27,43,42,23,A
8831,72,51,74,59,56,50,30,43,38,B
8832,23,17,87,48,32,31,34,52,42,A
8833,40,20,24,4,42,59,30,36,48,B
8834,42,55,99,2,83,52,28,48,68,B
8835,20,37,24,80,48,25,65,36,27,B
8836,12,68,25,8,73,67,43,24,60,A
8837,91,90,41,30,61,69,25,22,44,A
8838,96,29,0,5,42,44,54,44,50,B
8839,48,95,52,96,35,29,62,23,65,B
8840,7,26,87,73,81,42,20,44,63,B
8841,52,55,32,47,39,36,69,67,65,B
8842,40,41,18,82,66,39,47,20,25,B
8843,8,24,55,34,55,61,20,59,55,A
8844,50,28,48,45,55,29,50,61,27,B
8845,91,72,87,18,59,40,48,45,45,A
8846,36,63,19,99,38,65,27,53,22,B
8847,93,70,49,32,80,29,26,61,25,B
8848,71,21,69,73,33,63,51,60,42,A
8849,83,25,46,7,88,61,25,50,48,A
8850,71,91,46,84,38,28,24,57,46,B
8851,92,66,35,74,69,23,53,48,68,B
8852,17,62,59,24,41,49,62,57,58,A
8853,13,33,74,73,42,65,67,57,22,A
8854,3,5,11,25,36,20,58,30,53,B
8855,90,78,65,49,76,20,21,23,60,A
8856,65,7,73,72,78,48,48,23,37,A
8857,28,44,73,58,38,31,41,22,35,B
8858,41,88,32,7,73,41,46,66,60,B
8859,92,85,94,98,51,64,45,29,40,A
8860,11,19,10,66,81,44,25,68,30,A
8861,59,37,93,50,70,66,38,26,36,B
8862,64,24,79,49,42,32,58,41,63,A
8863,70,57,65,47,44,32,36,57,43,A
8864,15,34,16,92,31,53,66,59,22,B
8865,77,24,47,39,42,29,45,33,25,B
8866,35,30,75,12,31,69,68,30,65,B
8867,23,6,99,88,43,24,38,44,41,A
8868,67,3,67,66,73,21,67,48,38,A
8869,57,9,11,22,69,55,43,28,33,B
8870,84,77,72,2,64,57,57,43,53,A
8871,81,63,66,3,44,62,49,65,34,B
8872,19,48,0,98,44,44,39,57,51,A
8873,37,25,70,92,84,54,67,28,56,B
8874,40,18,69,65,55,60,48,55,59,B
8875,20,19,31,53,48,68,34,22,68,B
8876,18,71,0,72,57,39,45,61,33,A
8877,48,37,32,98,34,47,41,32,20,B
8878,71,27,50,38,54,21,22,59,27,B
8879,91,52,2,48,74,33,37,43,49,B
8880,9,90,40,7,89,64,64,55,39,B
8881,9,22,53,38,38,24,35,48,28,A
8882,82,8,97,6,50,68,38,32,33,A
8883,69,20,7,47,79,38,57,62,25,B
8884,9,37,3,18,63,45,44,38,41,B
8885,33,65,58,81,88,43,58,68,48,A
8886,37,67,57,91,35,34,46,26,62,A
8887,54,96,72,65,85,20,69,51,42,B
8888,95,31,45,11,38,38,68,55,24,A
8889,80,71,1,81,31,60,54,44,34,B
8890,5,57,86,30,40,26,69,48,53,A
8891,5,47,91,84,67,67,60,53,56,B
8892,86,97,95,22,30,51,44,56,66,B
8893,30,25,37,67,83,58,37,39,39,B
8894,75,83,91,33,80,48,32,56,41,A
8895,25,88,51,63,50,26,31,51,60,A
8896,55,29,79,95,40,63,68,39,48,B
8897,4,55,10,34,68,57,53,69,66,B
8898,66,44,10,18,87,48,42,48,57,B
8899,71,86,6,2,71,24,67,30,49,B
8900,58,26,66,3,55,34,66,44,47,A
8901,69,83,62,87,59,23,25,61,21,A
8902,50,58,30,59,56,46,30,50,36,B
8903,9,6,30,92,62,55,66,48,34,B
8904,88,77,28,7,57,46,39,69,54,A
8905,10,23,52,83,65,60,46,29,42,B
8906,11,56,81,78,85,61,49,61,46,A
8907,42,14,28,17,43,35,54,22,20,B
8908,85,87,70,2,64,31,62,39,59,B
8909,29,31,96,84,84,44,27,43,44,B
8910,91,69,95,55,72,21,69,53,33,B
8911,90,47,71,24,84,43,47,33,51,B
8912,8,75,96,82,76,69,33,30,69,A
8913,1,59,90,76,39,61,23,60,34,B
8914,72,71,18,99,52,52,44,43,69,B
8915,22,29,4,49,33,43,54,28,50,A
8916,14,53,32,25,87,40,35,28,21,B
8917,12,53,74,81,51,29,66,34,31,B
8918,20,27,85,64,57,22,38,56,55,B
8919,81,11,7,62,33,40,49,66,44,B
8920,0,75,12,21,75,31,60,67,44,A
8921,21,52,58,37,71,22,37,44,29,A
8922,79,87,51,89,44,39,65,34,45,A
8923,98,49,11,74,35,69,32,23,26,B
8924,39,19,18,76,56,52,59,43,62,A
8925,95,81,27,15,63,24,67,36,61,A
8926,70,13,74,56,54,59,35,43,23,A
8927,5,67,88,38,52,59,36,43,59,A
8928,41,72,3,93,33,40,59,45,21,A
8929,81,10,5,40,86,21,35,57,25,A
8930,46,52,1,68,70,57,29,39,30,B
8931,68,45,22,65,38,68,49,35,31,A
8932,90,49,96,75,74,53,56,28,48,B
8933,49,95,93,7,60,31,28,50,33,B
8934,67,13,28,56,84,61,37,38,34,A
8935,4,0,67,24,59,51,56,33,23,A
8936,50,28,29,5,37,57,47,34,44,A
8937,57,18,23,85,47,57,65,24,65,A
8938,42,70,88,7,76,65,61,52,47,A
8939,0,70,67,38,60,32,31,46,53,B
8940,89,84,96,44,40,38,69,49,46,B
8941,31,95,24,6,89,34,43,49,32,B
8942,53,61,27,54,30,54,32,55,22,A
8943,8,88,39,60,71,63,26,23,42,A
8944,18,70,31,25,39,37,69,42,25,B
8945,6,56,5,96,58,62,69,50,47,B
8946,75,11,86,8,61,32,48,66,52,B
8947,10,3,20,93,39,59,57,56,32,A
8948,80,75,18,90,54,67,27,22,40,A
8949,75,41,62,75,46,22,20,54,66,A
8950,96,15,18,90,85,23,33,52,41,B
8951,97,62,52,47,61,49,25,63,39,B
8952,3,48,93,65,34,35,42,50,54,A
8953,60,25,76,6,68,51,63,26,27,A
8954,41,6,7,23,85,22,23,58,66,B
8955,89,61,9,25,55,21,59,45,59,A
8956,21,78,80,51,83,61,45,50,69,B
8957,62,12,18,47,75,24,23,21,64,A
8958,73,8,45,83,87,58,40,51,49,B
8959,45,91,4,75,73,67,23,25,68,A
8960,44,84,54,9,30,29,62,39,62,B
8961,57,39,52,89,75,59,29,27,29,B
8962,52,83,53,96,44,48,41,30,45,B
8963,86,87,76,87,40,41,46,47,31,A
8964,2,33,89,49,37,53,41,33,49,B
8965,70,17,99,80,49,37,44,47,24,A
8966,1,8,8,97,31,20,68,57,23,B
8967,20,29,26,43,85,57,30,25,30,B
8968,68,78,84,59,63,50,51,64,69,A
8969,89,48,25,14,67,42,68,34,50,A
8970,4,32,52,77,56,57,22,25,68,A
8971,11,53,18,85,86,22,24,35,47,A
8972,86,7,44,2,49,38,38,28,31,A
8973,34,67,3,39,79,47,57,55,46,B
8974,52,83,49,97,43,52,34,20,26,A
8975,6,71,87,59,60,63,37,41,54,B
8976,63,88,66,83,51,61,68,60,21,A
8977,72,31,11,5,76,37,20,61,44,B
8978,67,42,95,59,67,27,28,30,26,B
8979,96,30,81,1,44,49,45,40,46,B
8980,79,79,13,65,42,34,40,64,66,A
8981,38,25,48,36,53,30,30,22,20,B
8982,68,67,46,17,63,30,63,61,27,A
8983,86,79,17,95,73,50,58,59,61,A
8984,73,24,33,77,66,61,27,35,67,A
8985,87,36,60,48,30,22,54,51,34,B
8986,37,59,69,42,74,62,67,58,63,A
8987,86,73,73,65,82,31,67,47,26,B
8988,61,75,36,62,31,28,46,21,35,A
8989,39,62,55,15,78,22,32,37,57,A
8990,26,93,86,55,37,68,34,25,48,A
8991,90,6,54,22,61,28,30,48,53,B
8992,36,21,94,26,86,54,34,41,48,B
8993,31,76,19,87,30,62,32,20,41,A
8994,36,3,47,8,79,20,57,40,66,B
8995,5,33,16,0,30,50,41,59,43,A
8996,20,64,73,51,77,47,51,45,28,B
8997,21,92,4,63,38,67,37,43,33,B
8998,18,92,22,43,38,68,45,69,23,A
8999,18,50,32,25,89,58,51,56,65,B
9000,57,54,85,94,63,39,24,58,57,B
9001,88,56,21,38,33,23,25,67,56,B
9002,14,24,29,87,31,30,42,69,42,A
9003,79,96,21,58,68,42,47,63,66,A
9004,98,63,89,60,54,25,49,25,48,A
9005,17,33,86,95,83,20,67,28,24,A
9006,63,9,18,31,54,62,57,64,61,B
9007,53,63,83,98,73,53,60,53,26,B
9008,47,81,76,66,73,48,65,25,55,A
9009,36,89,54,68,79,58,42,20,26,A
9010,89,26,89,99,54,54,39,50,60,A
9011,19,38,33,19,82,44,20,26,38,B
